time,wspd_min,wspd_max,tilt_x,tilt_y,atmp,hrh,bpr,precip,rain_duration,rain_intensity,hail_accumulation,hail_duration,hail_intensity,rain_peak_intensity,hail_peak_intensity,wndflag,rhtpflag,prcflag,wnde,wndn,wspd,wdir,compass
2026-05-29 00:03:55,2.700000047683716,5.5,-2.5181820392608643,1.8363635540008545,17.899999618530273,68.80000305175781,1008.2999877929688,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,2.0246883391966013,0.8235611249371201,2.185775788452783,67.86550149020682,193.75454433337362
2026-05-29 00:04:55,2.200000047683716,5.199999809265137,-2.545454502105713,1.8181816339492798,17.899999618530273,68.69999694824219,1008.2000122070312,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.5633568908702948,0.5540164452637438,1.6586196037230205,70.48688581041091,193.7454542668775
2026-05-29 00:05:55,2.5999999046325684,4.699999809265137,-2.500000238418579,1.8909090757369995,17.899999618530273,68.80000305175781,1008.2000122070312,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.9796060436863256,0.7504382223031388,2.117072888138933,69.23905208373232,193.7272727302459
2026-05-29 00:06:55,2.799999952316284,5.199999809265137,-2.5090909004211426,1.7999999523162842,17.899999618530273,68.9000015258789,1008.2999877929688,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,2.0010943937363415,0.6997750542146726,2.1199207294481943,70.72546342022397,193.76363719913863
2026-05-29 00:07:55,2.5999999046325684,5.099999904632568,-2.527272939682007,1.8090907335281372,17.899999618530273,68.80000305175781,1008.2999877929688,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.8216681934975483,0.7039649042890054,1.9529571407665989,68.87148905379078,193.7636358019072
2026-05-29 00:08:55,2.5999999046325684,4.900000095367432,-2.5363636016845703,1.8636361360549927,17.899999618530273,68.9000015258789,1008.2999877929688,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.4820910299809391,0.6599362888839625,1.6223778001858562,65.9978432994214,193.74545566662638
2026-05-29 00:09:55,2.5999999046325684,5.400000095367432,-2.5363638401031494,1.8727271556854248,17.899999618530273,68.9000015258789,1008.4000244140625,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.6973402066606598,0.6850843401467998,1.8303836565761908,68.01989886345352,193.7181812635434
2026-05-29 00:10:55,2.799999952316284,4.900000095367432,-2.5363636016845703,1.8636363744735718,17.899999618530273,68.9000015258789,1008.2999877929688,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,2.022543332264587,0.8427686450246733,2.1911048628316867,67.37911507181042,193.73636419054142
2026-05-29 00:11:55,2.299999952316284,4.900000095367432,-2.5545454025268555,1.8272725343704224,17.899999618530273,69.0999984741211,1008.4000244140625,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.8101787048693394,0.6807458400495888,1.9339498034611082,69.39044920435362,193.72727133553195
2026-05-29 00:12:55,2.4000000953674316,4.5,-2.518181800842285,1.8181818723678589,17.899999618530273,69.0,1008.2999877929688,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.6380486205836886,0.7072086437153234,1.784193753251533,66.64828348835606,193.7636358019072
2026-05-29 00:13:55,2.9000000953674316,4.800000190734863,-2.5363638401031494,1.845454454421997,17.899999618530273,69.0999984741211,1008.4000244140625,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.8794802936813377,0.6736486187167572,1.996559199181302,70.28116206248794,193.73636280086137
2026-05-29 00:14:55,2.5,5.300000190734863,-2.527272939682007,1.8454543352127075,17.899999618530273,69.0,1008.4000244140625,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.7338330945330471,0.7128519176698513,1.8746559834336611,67.650368932641,193.7181812635434
2026-05-29 00:15:55,2.0,5.300000190734863,-2.518181800842285,1.8727271556854248,17.899999618530273,69.0,1008.4000244140625,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.6803608653073738,0.7565216414379623,1.842806997930205,65.76206878003333,193.7454542668775
2026-05-29 00:16:55,2.5,5.199999809265137,-2.527272939682007,1.8181818723678589,17.899999618530273,69.0999984741211,1008.4000244140625,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.8216452934480758,0.6690686357228711,1.9406299014623036,69.83231710666489,193.76363719913863
2026-05-29 00:17:55,2.700000047683716,5.300000190734863,-2.527272939682007,1.7909091711044312,17.899999618530273,69.0999984741211,1008.4000244140625,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.685970469342269,0.617742909559362,1.7955786604337491,69.8770661285507,193.7727272697541
2026-05-29 00:18:55,2.799999952316284,4.900000095367432,-2.518181800842285,1.8090907335281372,17.899999618530273,69.0999984741211,1008.4000244140625,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,2.123680699097848,0.8583876715707883,2.290600162932292,67.99153550722677,193.76363719913863
2026-05-29 00:19:55,2.299999952316284,5.0,-2.5727272033691406,1.845454454421997,17.899999618530273,69.0999984741211,1008.4000244140625,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.485768800809655,0.5676180079019372,1.5905027923125201,69.09131493201758,193.73636280086137
2026-05-29 00:20:55,2.4000000953674316,5.099999904632568,-2.5272727012634277,1.8272725343704224,17.899999618530273,69.0,1008.4000244140625,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.744555898712997,0.6394349117643302,1.8580506694160333,69.87051713199037,193.76363719913863
