// Creator: RBR Ltd.
// Create time: 2024-06-20T18:45:36
// Instrument model firmware and serialID: RBRduo³ 1.15 233860
// Sample period: 0.5 second
// Processing history:
//	../data/SHS/233860_20240523_1657.rsk opened using pyRSKtools v1.1.1.
//	../data/SHS/233860_20240523_1657.rsk opened using pyRSKtools v1.1.1.
// 
timestamp(yyyy-mm-ddTHH:MM:ss.FFF),temperature(°C),temperature1(°C)
2024-05-23T15:21:20.000,    0.15210767123608093,    0.15035547999866594
2024-05-23T15:21:20.500,    0.15247929487475176,    0.15075867591309589
2024-05-23T15:21:21.000,    0.15247929487475176,    0.15075867591309589
2024-05-23T15:21:21.500,    0.15247929487475176,    0.15075867591309589
2024-05-23T15:21:22.000,    0.15247929487475176,    0.15075867591309589
2024-05-23T15:21:22.500,    0.15225245978706425,    0.15062751592563473
2024-05-23T15:21:23.000,    0.15225245978706425,    0.15062751592563473
2024-05-23T15:21:23.500,    0.15225245978706425,    0.15062751592563473
2024-05-23T15:21:24.000,    0.15225245978706425,    0.15062751592563473
2024-05-23T15:21:24.500,    0.15183739886327885,    0.15049635581351595
2024-05-23T15:21:25.000,    0.15183739886327885,    0.15049635581351595
2024-05-23T15:21:25.500,    0.15183739886327885,    0.15049635581351595
2024-05-23T15:21:26.000,    0.15183739886327885,    0.15049635581351595
2024-05-23T15:21:26.500,    0.15181326737535983,    0.15022431962779592
2024-05-23T15:21:27.000,    0.15181326737535983,    0.15022431962779592
2024-05-23T15:21:27.500,    0.15181326737535983,    0.15022431962779592
2024-05-23T15:21:28.000,    0.15181326737535983,    0.15022431962779592
2024-05-23T15:21:28.500,    0.15193392477215184,    0.1498259799594166
2024-05-23T15:21:29.000,    0.15193392477215184,    0.1498259799594166
2024-05-23T15:21:29.500,    0.15193392477215184,    0.1498259799594166
2024-05-23T15:21:30.000,    0.15193392477215184,    0.1498259799594166
2024-05-23T15:21:30.500,    0.15208353979602407,    0.15054007586473972
2024-05-23T15:21:31.000,    0.15208353979602407,    0.15054007586473972
2024-05-23T15:21:31.500,    0.15208353979602407,    0.15054007586473972
